YEAR;MONTH;DAY;AIRLINE;ORIGIN_AIRPORT;DESTINATION_AIRPORT;DEPARTURE_DELAY;ARRIVAL_DELAY;CANCELLED
2015;1;6;EV;DTW;CLT;4.0;-9.0;0.0
2015;1;6;MQ;SYR;ORD;28.0;22.0;0.0
2015;1;6;MQ;TVC;ORD;3.0;4.0;0.0
2015;1;6;OO;ORD;SPI;17.0;13.0;0.0
2015;1;6;B6;RDU;BOS;66.0;108.0;0.0
2015;1;6;EV;CRW;IAH;21.0;8.0;0.0
2015;1;6;EV;AMA;IAH;-22.0;-28.0;0.0
2015;1;6;EV;CRW;ATL;-2.0;8.0;0.0
2015;1;6;MQ;MIA;TLH;-4.0;-2.0;0.0
2015;1;6;OO;ORD;MKE;61.0;60.0;0.0
2015;1;6;B6;STX;SJU;18.0;11.0;0.0
2015;1;6;B6;BOS;MCO;4.0;27.0;0.0
2015;1;6;DL;SLC;LAX;3.0;-12.0;0.0
2015;1;6;OO;SAT;ORD;32.0;40.0;0.0
2015;1;6;OO;CLT;IAH;4.0;-7.0;0.0
2015;1;6;UA;SFO;ORD;3.0;-23.0;0.0
2015;1;6;UA;FLL;ORD;-3.0;-21.0;0.0
2015;1;6;AA;FLL;DFW;15.0;3.0;0.0
2015;1;6;DL;MSN;ATL;-3.0;-13.0;0.0
2015;1;6;DL;GSO;ATL;-3.0;-13.0;0.0
2015;1;6;EV;EWR;DCA;25.0;37.0;0.0
2015;1;6;UA;BOS;IAH;2.0;17.0;0.0
2015;1;6;UA;EWR;TPA;53.0;54.0;0.0
2015;1;6;UA;HNL;ORD;0.0;-17.0;0.0
2015;1;6;WN;CLT;MDW;41.0;44.0;0.0
2015;1;6;WN;DAL;ATL;14.0;23.0;0.0
2015;1;6;WN;DCA;ATL;29.0;22.0;0.0
2015;1;6;WN;DCA;MDW;38.0;55.0;0.0
2015;1;6;WN;LAX;SLC;12.0;12.0;0.0
2015;1;6;WN;MCO;PHX;97.0;66.0;0.0
2015;1;6;WN;PHX;LAX;0.0;1.0;0.0
2015;1;6;WN;ATL;STL;-2.0;-10.0;0.0
2015;1;6;WN;BUF;TPA;26.0;1.0;0.0
2015;1;6;WN;JAX;HOU;23.0;9.0;0.0
2015;1;6;WN;LAS;DTW;64.0;50.0;0.0
2015;1;6;WN;PHX;ONT;5.0;6.0;0.0
2015;1;6;WN;PNS;BNA;118.0;110.0;0.0
2015;1;6;WN;SAN;SJC;69.0;55.0;0.0
2015;1;6;WN;SAT;HOU;-4.0;-10.0;0.0
2015;1;6;WN;TPA;PIT;267.0;265.0;0.0
2015;1;6;AA;LAX;JFK;42.0;24.0;0.0
2015;1;6;AA;DFW;PHL;69.0;72.0;0.0
2015;1;6;AA;MIA;ORD;2.0;-7.0;0.0
2015;1;6;AA;DFW;LGA;-3.0;-11.0;0.0
2015;1;6;AA;DFW;ORD;7.0;11.0;0.0
2015;1;6;AA;MIA;SJU;52.0;47.0;0.0
2015;1;6;AS;SEA;SNA;-10.0;-8.0;0.0
2015;1;6;B6;MSY;BOS;107.0;114.0;0.0
2015;1;6;DL;BWI;DTW;-7.0;-2.0;0.0
2015;1;6;DL;MCO;CVG;0.0;-2.0;0.0
2015;1;6;AA;LGA;MIA;6.0;36.0;0.0
2015;1;6;EV;ORD;ATW;30.0;21.0;0.0
2015;1;6;EV;EWR;CMH;100.0;115.0;0.0
2015;1;6;EV;IAD;EWR;11.0;0.0;0.0
2015;1;6;EV;ATL;VPS;3.0;-11.0;0.0
2015;1;6;EV;MLI;ATL;5.0;-6.0;0.0
2015;1;6;F9;DEN;DCA;-7.0;-24.0;0.0
2015;1;6;F9;IAD;RSW;-13.0;-29.0;0.0
2015;1;6;MQ;DFW;PNS;64.0;57.0;0.0
2015;1;6;MQ;DFW;SJT;32.0;31.0;0.0
2015;1;6;NK;MSP;LAX;25.0;16.0;0.0
2015;1;6;OO;LAX;SMF;-7.0;-21.0;0.0
2015;1;6;OO;CLD;LAX;-8.0;-13.0;0.0
2015;1;6;OO;SLC;AUS;-2.0;-1.0;0.0
2015;1;6;OO;SLC;SGU;-3.0;-3.0;0.0
2015;1;6;UA;LAX;IAH;-4.0;7.0;0.0
2015;1;6;B6;LGB;OAK;75.0;61.0;0.0
2015;1;6;B6;BOS;TPA;7.0;30.0;0.0
2015;1;6;OO;SLC;DEN;-7.0;-17.0;0.0
2015;1;6;OO;SLC;PHX;45.0;29.0;0.0
2015;1;6;UA;LAS;SFO;3.0;-4.0;0.0
2015;1;6;UA;LAX;LIH;-9.0;-20.0;0.0
2015;1;6;UA;EWR;SAN;46.0;48.0;0.0
2015;1;6;DL;DSM;ATL;23.0;5.0;0.0
2015;1;6;HA;LIH;HNL;3.0;6.0;0.0
2015;1;6;UA;LGA;IAH;-1.0;3.0;0.0
2015;1;6;AA;DFW;EGE;5.0;-5.0;0.0
2015;1;6;EV;MFE;IAH;-9.0;-10.0;0.0
2015;1;6;EV;ATL;GNV;-6.0;-9.0;0.0
2015;1;6;NK;DFW;ORD;78.0;69.0;0.0
2015;1;6;UA;IAD;ORD;18.0;18.0;0.0
2015;1;6;UA;IAD;LAX;11.0;-21.0;0.0
2015;1;6;AA;ATL;DFW;1.0;-16.0;0.0
2015;1;6;EV;DCA;EWR;38.0;45.0;0.0
2015;1;6;EV;CLE;STL;2.0;-5.0;0.0
2015;1;6;EV;ATL;TRI;-2.0;-8.0;0.0
2015;1;6;OO;MCI;SFO;-1.0;1.0;0.0
2015;1;6;UA;DFW;DEN;3.0;-14.0;0.0
2015;1;6;UA;SAN;SFO;-1.0;-16.0;0.0
2015;1;6;US;MCO;PHL;31.0;31.0;0.0
2015;1;6;VX;JFK;LAX;56.0;55.0;0.0
2015;1;6;VX;DAL;LGA;122.0;143.0;0.0
2015;1;6;WN;DCA;AUS;32.0;20.0;0.0
2015;1;6;WN;DCA;DAL;42.0;33.0;0.0
2015;1;6;WN;HRL;AUS;-2.0;-11.0;0.0
2015;1;6;WN;MCO;BWI;33.0;26.0;0.0
2015;1;6;WN;MDW;DTW;31.0;24.0;0.0
2015;1;6;WN;MDW;MSY;14.0;-4.0;0.0
2015;1;6;WN;OKC;STL;7.0;8.0;0.0
2015;1;6;WN;ORF;MDW;41.0;40.0;0.0
2015;1;6;WN;PHX;DAL;26.0;40.0;0.0
2015;1;6;WN;ATL;FLL;24.0;9.0;0.0
2015;1;6;WN;ATL;MCO;29.0;25.0;0.0
2015;1;6;WN;ATL;MSP;-3.0;13.0;0.0
2015;1;6;WN;ATL;RDU;43.0;31.0;0.0
2015;1;6;WN;AUS;EWR;132.0;117.0;0.0
2015;1;6;WN;BNA;LGA;129.0;117.0;0.0
2015;1;6;WN;BOS;MCI;8.0;3.0;0.0
2015;1;6;WN;BUF;MDW;77.0;92.0;0.0
2015;1;6;WN;BWI;LAS;48.0;57.0;0.0
2015;1;6;WN;BWI;OAK;73.0;70.0;0.0
2015;1;6;WN;RDU;MDW;31.0;40.0;0.0
2015;1;6;WN;SAN;LAS;16.0;4.0;0.0
2015;1;6;WN;SAN;OAK;36.0;26.0;0.0
2015;1;6;WN;STL;OMA;17.0;16.0;0.0
2015;1;6;WN;TPA;MEM;111.0;96.0;0.0
2015;1;6;WN;TPA;MSY;35.0;23.0;0.0
2015;1;6;AA;DFW;DCA;9.0;6.0;0.0
2015;1;6;AS;SMF;SEA;-5.0;-15.0;0.0
2015;1;6;AS;SEA;SFO;-1.0;0.0;0.0
2015;1;6;AS;SEA;LAX;34.0;32.0;0.0
2015;1;6;B6;DCA;BOS;68.0;79.0;0.0
2015;1;6;DL;ATL;BHM;1.0;-13.0;0.0
2015;1;6;DL;IAH;ATL;0.0;1.0;0.0
2015;1;6;DL;ATL;MCO;16.0;7.0;0.0
2015;1;6;DL;ATL;ABQ;0.0;-22.0;0.0
2015;1;6;EV;FSM;ATL;-13.0;-31.0;0.0
2015;1;6;EV;BMI;ATL;15.0;11.0;0.0
2015;1;6;EV;IAD;ATL;139.0;157.0;0.0
2015;1;6;MQ;LGA;STL;9.0;30.0;0.0
2015;1;6;MQ;DFW;JAN;25.0;28.0;0.0
2015;1;6;MQ;JFK;BNA;132.0;161.0;0.0
2015;1;6;MQ;DBQ;ORD;79.0;72.0;0.0
2015;1;6;MQ;SGF;ORD;47.0;42.0;0.0
2015;1;6;UA;CLT;ORD;172.0;180.0;0.0
2015;1;6;AA;PHL;DFW;42.0;42.0;0.0
2015;1;6;OO;ORD;PIA;18.0;26.0;0.0
2015;1;6;UA;MSY;IAH;-10.0;-18.0;0.0
2015;1;6;DL;HOU;ATL;-6.0;-12.0;0.0
2015;1;6;DL;FLL;ATL;0.0;-18.0;0.0
2015;1;6;EV;ORF;ORD;42.0;79.0;0.0
2015;1;6;OO;SBA;LAX;-8.0;-14.0;0.0
2015;1;6;OO;COS;LAX;-7.0;-3.0;0.0
2015;1;6;US;JFK;CLT;120.0;133.0;0.0
2015;1;6;AA;TUS;DFW;-11.0;-9.0;0.0
2015;1;6;AA;BOS;ORD;2.0;35.0;0.0
2015;1;6;AA;STX;MIA;9.0;24.0;0.0
2015;1;6;B6;MCO;BDL;56.0;49.0;0.0
2015;1;6;B6;PBI;JFK;48.0;39.0;0.0
2015;1;6;EV;CVG;ORD;88.0;94.0;0.0
2015;1;6;EV;IAH;CLT;-7.0;-9.0;0.0
2015;1;6;NK;DFW;DEN;-4.0;-7.0;0.0
2015;1;6;OO;MSO;DEN;16.0;2.0;0.0
2015;1;6;OO;EUG;SFO;18.0;19.0;0.0
2015;1;6;UA;SFO;LAS;18.0;9.0;0.0
2015;1;6;DL;LGA;BOS;108.0;105.0;0.0
2015;1;6;DL;LGA;ATL;4.0;14.0;0.0
2015;1;6;EV;MGM;ATL;20.0;7.0;0.0
2015;1;6;HA;KOA;HNL;1.0;4.0;0.0
2015;1;6;OO;MKE;ORD;89.0;79.0;0.0
2015;1;6;OO;PSP;SFO;-10.0;3.0;0.0
2015;1;6;UA;ORD;SFO;26.0;10.0;0.0
2015;1;6;UA;ORD;LGA;104.0;126.0;0.0
2015;1;6;UA;LAX;ITO;21.0;1.0;0.0
2015;1;6;UA;EWR;FLL;9.0;14.0;0.0
2015;1;6;UA;RDU;ORD;30.0;23.0;0.0
2015;1;6;UA;ORD;LAX;55.0;51.0;0.0
2015;1;6;UA;EWR;ORD;59.0;67.0;0.0
2015;1;6;UA;SFO;AUS;44.0;42.0;0.0
2015;1;6;UA;AUS;SFO;-4.0;-41.0;0.0
2015;1;6;UA;ORD;LAS;31.0;22.0;0.0
2015;1;6;UA;IAH;LAX;7.0;-20.0;0.0
2015;1;6;UA;LGA;ORD;1.0;32.0;0.0
2015;1;6;US;BOS;DCA;27.0;39.0;0.0
2015;1;6;US;BOS;LGA;29.0;50.0;0.0
2015;1;6;US;LGA;DCA;-4.0;7.0;0.0
2015;1;6;US;BOS;PHL;94.0;108.0;0.0
2015;1;6;US;PBI;CLT;-3.0;-11.0;0.0
2015;1;6;US;BOS;CLT;49.0;81.0;0.0
2015;1;6;VX;AUS;SFO;-3.0;-32.0;0.0
2015;1;6;VX;DCA;SFO;32.0;12.0;0.0
2015;1;6;VX;SEA;LAX;-6.0;-4.0;0.0
2015;1;6;WN;CMH;BNA;27.0;24.0;0.0
2015;1;6;WN;DAL;HOU;10.0;7.0;0.0
2015;1;6;WN;ELP;SAT;-1.0;-5.0;0.0
2015;1;6;WN;GEG;BOI;12.0;5.0;0.0
2015;1;6;WN;HOU;DAL;8.0;-1.0;0.0
2015;1;6;WN;HOU;DEN;10.0;-8.0;0.0
2015;1;6;WN;LIT;DAL;16.0;7.0;0.0
2015;1;6;WN;MCO;BNA;17.0;24.0;0.0
2015;1;6;WN;MDW;DAL;28.0;3.0;0.0
2015;1;6;WN;ALB;MDW;38.0;45.0;0.0
2015;1;6;WN;ATL;TPA;6.0;-2.0;0.0
2015;1;6;WN;AUS;HOU;66.0;61.0;0.0
2015;1;6;WN;BWI;DTW;70.0;75.0;0.0
2015;1;6;WN;IND;DCA;102.0;85.0;0.0
2015;1;6;WN;PHX;SAN;36.0;29.0;0.0
2015;1;6;WN;SAN;MCI;26.0;27.0;0.0
2015;1;6;WN;SAN;TUS;24.0;27.0;0.0
2015;1;6;WN;SDF;DEN;45.0;37.0;0.0
2015;1;6;WN;SMF;ONT;-1.0;-6.0;0.0
2015;1;6;WN;SNA;OAK;0.0;-15.0;0.0
2015;1;6;WN;STL;BNA;80.0;69.0;0.0
2015;1;6;WN;TUS;DEN;25.0;18.0;0.0
2015;1;6;AA;JFK;AUS;85.0;83.0;0.0
2015;1;6;AA;MIA;LGA;-3.0;0.0;0.0
2015;1;6;AA;IAH;DFW;27.0;28.0;0.0
2015;1;6;AA;DFW;BWI;-1.0;-3.0;0.0
2015;1;6;AA;CLT;DFW;-2.0;-12.0;0.0
2015;1;6;AA;JFK;MIA;16.0;32.0;0.0
2015;1;6;AA;LAX;DFW;-4.0;9.0;0.0
2015;1;6;AS;SAN;SEA;-8.0;-32.0;0.0
2015;1;6;AS;SFO;PDX;-8.0;-16.0;0.0
2015;1;6;AS;LAS;SEA;1.0;-7.0;0.0
2015;1;6;AS;PDX;LAS;-6.0;9.0;0.0
2015;1;6;AS;SLC;SEA;-13.0;-22.0;0.0
2015;1;6;AS;DTW;SEA;19.0;59.0;0.0
2015;1;6;DL;CLT;ATL;9.0;13.0;0.0
2015;1;6;DL;MIA;JFK;0.0;37.0;0.0
2015;1;6;DL;JFK;LAX;40.0;17.0;0.0
2015;1;6;DL;JFK;BOS;70.0;106.0;0.0
2015;1;6;DL;TPA;JFK;196.0;224.0;0.0
2015;1;6;DL;ATL;PHL;166.0;158.0;0.0
2015;1;6;DL;MCO;JFK;-3.0;32.0;0.0
2015;1;6;DL;AVL;ATL;-7.0;-26.0;0.0
2015;1;6;DL;BOS;LGA;163.0;225.0;0.0
2015;1;6;DL;MKE;MSP;-6.0;-18.0;0.0
2015;1;6;DL;LGA;MSY;10.0;28.0;0.0
2015;1;6;DL;CHS;ATL;0.0;-11.0;0.0
2015;1;6;DL;PIT;MSP;5.0;-4.0;0.0
2015;1;6;DL;DFW;ATL;-3.0;0.0;0.0
2015;1;6;DL;JAX;ATL;-8.0;-15.0;0.0
2015;1;6;DL;SLC;DFW;-4.0;-12.0;0.0
2015;1;6;EV;IAD;CLE;55.0;65.0;0.0
2015;1;6;EV;ORD;MSN;-6.0;-5.0;0.0
2015;1;6;EV;EWR;MSP;36.0;58.0;0.0
2015;1;6;EV;AGS;ATL;-2.0;-8.0;0.0
2015;1;6;EV;CAE;LGA;39.0;66.0;0.0
2015;1;6;EV;ELM;ORD;23.0;19.0;0.0
2015;1;6;HA;HNL;OGG;4.0;3.0;0.0
2015;1;6;HA;OGG;HNL;4.0;9.0;0.0
2015;1;6;MQ;ORD;CMI;68.0;69.0;0.0
2015;1;6;MQ;ORD;GRB;25.0;38.0;0.0
2015;1;6;MQ;LBB;DFW;152.0;155.0;0.0
2015;1;6;MQ;DFW;SPS;13.0;10.0;0.0
2015;1;6;MQ;LGA;RDU;-11.0;-13.0;0.0
2015;1;6;MQ;DFW;GPT;8.0;11.0;0.0
2015;1;6;NK;TPA;ACY;45.0;39.0;0.0
2015;1;6;OO;MEM;CVG;-7.0;-11.0;0.0
2015;1;6;OO;PDX;ONT;0.0;23.0;0.0
2015;1;6;OO;SLC;ORD;7.0;2.0;0.0
2015;1;6;OO;MSN;CVG;-9.0;-22.0;0.0
2015;1;6;OO;SLC;LAS;-5.0;-19.0;0.0
2015;1;6;OO;DEN;DRO;7.0;-2.0;0.0
2015;1;6;OO;SBN;ATL;58.0;48.0;0.0
2015;1;6;OO;SMF;SFO;-10.0;-19.0;0.0
2015;1;6;OO;ORD;DCA;50.0;41.0;0.0
2015;1;6;OO;SLC;CDC;-16.0;-6.0;0.0
2015;1;6;OO;PHX;LAX;0.0;-15.0;0.0
2015;1;6;UA;MCO;ORD;5.0;5.0;0.0
2015;1;6;AA;SJU;MIA;-2.0;34.0;0.0
2015;1;6;DL;JFK;LAS;47.0;41.0;0.0
2015;1;6;EV;IAD;CAE;105.0;108.0;0.0
2015;1;6;EV;RIC;EWR;63.0;65.0;0.0
2015;1;6;OO;SLC;IAH;-1.0;2.0;0.0
2015;1;6;OO;PBI;IAH;22.0;10.0;0.0
2015;1;6;AS;CDV;YAK;143.0;137.0;0.0
2015;1;6;DL;ATL;RIC;-4.0;-11.0;0.0
2015;1;6;DL;SLC;DCA;-2.0;-25.0;0.0
2015;1;6;OO;FAR;MSP;24.0;31.0;0.0
2015;1;6;UA;IAD;MCO;29.0;23.0;0.0
2015;1;6;UA;SEA;LAX;-10.0;-3.0;0.0
2015;1;6;AA;AUS;DFW;-9.0;-10.0;0.0
2015;1;6;EV;STL;MSP;0.0;20.0;0.0
2015;1;6;OO;SNA;SFO;3.0;6.0;0.0
2015;1;6;OO;LAX;RNO;53.0;44.0;0.0
2015;1;6;EV;CLE;DCA;3.0;-4.0;0.0
2015;1;6;EV;SHV;ATL;-4.0;-8.0;0.0
2015;1;6;EV;CID;DEN;0.0;1.0;0.0
2015;1;6;MQ;CID;DFW;19.0;0.0;0.0
2015;1;6;MQ;HOU;DFW;-2.0;-12.0;0.0
2015;1;6;MQ;JLN;DFW;7.0;10.0;0.0
2015;1;6;OO;PUB;DEN;16.0;7.0;0.0
2015;1;6;OO;BUR;SFO;-8.0;-22.0;0.0
2015;1;6;US;DTW;CLT;-5.0;-26.0;0.0
2015;1;6;US;LGA;CLT;40.0;48.0;0.0
2015;1;6;VX;LAS;SFO;-9.0;-29.0;0.0
2015;1;6;VX;IAD;LAX;9.0;-7.0;0.0
2015;1;6;WN;BWI;RDU;73.0;65.0;0.0
2015;1;6;WN;DAL;AMA;-4.0;-20.0;0.0
2015;1;6;WN;DEN;MCI;20.0;16.0;0.0
2015;1;6;WN;HOU;ATL;29.0;29.0;0.0
2015;1;6;WN;LAS;SNA;17.0;9.0;0.0
2015;1;6;WN;LAX;LAS;3.0;-9.0;0.0
2015;1;6;WN;MCO;MDW;9.0;14.0;0.0
2015;1;6;WN;MDW;CMH;28.0;23.0;0.0
2015;1;6;WN;MDW;MCI;36.0;32.0;0.0
2015;1;6;WN;AUS;BNA;17.0;10.0;0.0
2015;1;6;WN;BOS;HOU;28.0;18.0;0.0
2015;1;6;WN;LAS;SAN;33.0;27.0;0.0
2015;1;6;WN;PHX;MSP;2.0;-2.0;0.0
2015;1;6;WN;SMF;BUR;-2.0;-4.0;0.0
2015;1;6;WN;SMF;LAX;4.0;8.0;0.0
2015;1;6;WN;TUL;STL;-2.0;-8.0;0.0
2015;1;6;AA;ORD;LGA;48.0;42.0;0.0
2015;1;6;AA;BOS;MIA;41.0;51.0;0.0
2015;1;6;AA;DFW;MCI;-3.0;-2.0;0.0
2015;1;6;AA;SNA;ORD;-4.0;-3.0;0.0
2015;1;6;AA;DFW;FLL;21.0;20.0;0.0
2015;1;6;AS;SNA;SEA;-1.0;-18.0;0.0
2015;1;6;DL;DCA;SLC;40.0;34.0;0.0
2015;1;6;DL;LAX;HNL;-3.0;-9.0;0.0
2015;1;6;DL;SLC;CVG;-1.0;-22.0;0.0
2015;1;6;DL;STL;ATL;-11.0;-29.0;0.0
2015;1;6;DL;SLC;BZN;-6.0;-14.0;0.0
2015;1;6;DL;SLC;MCI;-6.0;-27.0;0.0
2015;1;6;EV;MHK;DFW;-4.0;-10.0;0.0
2015;1;6;EV;DFW;SHV;25.0;27.0;0.0
2015;1;6;EV;DFW;BRO;-6.0;-2.0;0.0
2015;1;6;EV;SHV;IAH;-3.0;-11.0;0.0
2015;1;6;EV;EWR;BNA;82.0;105.0;0.0
2015;1;6;EV;IAD;GSO;17.0;26.0;0.0
2015;1;6;EV;RDU;CLE;-3.0;-2.0;0.0
2015;1;6;F9;PHX;DEN;-9.0;-14.0;0.0
2015;1;6;F9;MCO;CLE;50.0;61.0;0.0
2015;1;6;HA;LAX;HNL;31.0;35.0;0.0
2015;1;6;HA;OGG;HNL;8.0;10.0;0.0
2015;1;6;MQ;DFW;CLL;89.0;92.0;0.0
2015;1;6;NK;LAS;IAH;-1.0;9.0;0.0
2015;1;6;OO;LAX;SAN;-2.0;1.0;0.0
2015;1;6;OO;SJC;SLC;-6.0;-17.0;0.0
2015;1;6;OO;SLC;MSY;-9.0;-2.0;0.0
2015;1;6;OO;GRR;DEN;51.0;89.0;0.0
2015;1;6;OO;MSP;SFO;21.0;30.0;0.0
2015;1;6;UA;ORD;PDX;82.0;87.0;0.0
2015;1;6;UA;TPA;ORD;-1.0;9.0;0.0
2015;1;6;AA;STT;MIA;-4.0;-6.0;0.0
2015;1;6;DL;SLC;SEA;41.0;23.0;0.0
2015;1;6;EV;IND;DEN;0.0;-7.0;0.0
2015;1;6;EV;BTR;IAH;-4.0;-14.0;0.0
2015;1;6;EV;LCH;IAH;-10.0;-11.0;0.0
2015;1;6;MQ;MDT;ORD;7.0;5.0;0.0
2015;1;6;OO;ORD;MKG;70.0;85.0;0.0
2015;1;6;UA;JFK;LAX;1.0;26.0;0.0
2015;1;6;UA;IAH;MSY;-4.0;-16.0;0.0
2015;1;6;UA;SAT;IAH;-1.0;-9.0;0.0
2015;1;6;B6;JFK;CLT;-7.0;20.0;0.0
2015;1;6;DL;DTW;BWI;31.0;32.0;0.0
2015;1;6;EV;ATL;MYR;-5.0;-5.0;0.0
2015;1;6;UA;DEN;IAH;2.0;-5.0;0.0
2015;1;6;UA;FLL;SFO;2.0;-33.0;0.0
2015;1;6;UA;DEN;ORD;88.0;61.0;0.0
2015;1;6;AA;ORF;DFW;28.0;7.0;0.0
2015;1;6;DL;MCI;MSP;-2.0;1.0;0.0
2015;1;6;EV;PVD;ORD;59.0;81.0;0.0
2015;1;6;EV;IAD;BUF;-4.0;-11.0;0.0
2015;1;6;HA;ITO;OGG;-1.0;2.0;0.0
2015;1;6;EV;CRP;IAH;-11.0;-17.0;0.0
2015;1;6;OO;ORD;MKE;161.0;184.0;0.0
2015;1;6;US;BNA;CLT;31.0;21.0;0.0
2015;1;6;AA;LGA;ORD;23.0;32.0;0.0
2015;1;6;AA;SAT;DFW;-5.0;-15.0;0.0
2015;1;6;B6;CHS;JFK;26.0;21.0;0.0
2015;1;6;B6;LAS;LGB;21.0;21.0;0.0
2015;1;6;DL;SLC;CLT;5.0;-27.0;0.0
2015;1;6;EV;ORD;LNK;25.0;39.0;0.0
2015;1;6;OO;DSM;DEN;5.0;-2.0;0.0
2015;1;6;UA;MIA;EWR;11.0;20.0;0.0
2015;1;6;UA;IAD;IAH;39.0;112.0;0.0
2015;1;6;US;MIA;CLT;-7.0;-20.0;0.0
2015;1;6;US;BDL;CLT;72.0;74.0;0.0
2015;1;6;VX;SFO;DAL;115.0;115.0;0.0
2015;1;6;VX;SEA;SFO;-9.0;-10.0;0.0
2015;1;6;WN;DAL;DEN;-3.0;-16.0;0.0
2015;1;6;WN;DAL;MCI;15.0;14.0;0.0
2015;1;6;WN;FLL;DAL;38.0;17.0;0.0
2015;1;6;WN;HOU;CRP;9.0;6.0;0.0
2015;1;6;WN;HOU;MCO;110.0;97.0;0.0
2015;1;6;WN;LAX;OAK;-2.0;-8.0;0.0
2015;1;6;WN;LBB;DAL;0.0;8.0;0.0
2015;1;6;WN;MDW;SJC;97.0;80.0;0.0
2015;1;6;WN;MKE;PHX;0.0;-13.0;0.0
2015;1;6;WN;ONT;OAK;5.0;-4.0;0.0
2015;1;6;WN;ABQ;PHX;-3.0;-10.0;0.0
2015;1;6;WN;BDL;MCO;14.0;4.0;0.0
2015;1;6;WN;BUR;OAK;75.0;65.0;0.0
2015;1;6;WN;BWI;MDW;90.0;106.0;0.0
2015;1;6;WN;LAS;HOU;27.0;38.0;0.0
2015;1;6;WN;SAT;MDW;40.0;30.0;0.0
2015;1;6;WN;TPA;PHX;50.0;19.0;0.0
2015;1;6;AA;JFK;ORD;99.0;116.0;0.0
2015;1;6;AA;MIA;TPA;-3.0;-19.0;0.0
2015;1;6;AA;DCA;LAX;12.0;-17.0;0.0
2015;1;6;AA;LAX;KOA;-9.0;-7.0;0.0
2015;1;6;AA;DFW;PHX;35.0;18.0;0.0
2015;1;6;AA;DFW;AUS;-2.0;-4.0;0.0
2015;1;6;AS;DCA;PDX;3.0;55.0;0.0
2015;1;6;B6;FLL;EWR;68.0;69.0;0.0
2015;1;6;AA;DFW;TPA;0.0;-5.0;0.0
2015;1;6;B6;EWR;BOS;70.0;63.0;0.0
2015;1;6;DL;SLC;MSP;-2.0;-21.0;0.0
2015;1;6;DL;FLL;LGA;72.0;67.0;0.0
2015;1;6;DL;MCO;SLC;39.0;18.0;0.0
2015;1;6;DL;SLC;MCO;32.0;7.0;0.0
2015;1;6;DL;ECP;ATL;-5.0;-13.0;0.0
2015;1;6;DL;DCA;ATL;20.0;1.0;0.0
2015;1;6;EV;IAH;GPT;-3.0;-7.0;0.0
2015;1;6;EV;OKC;DEN;-10.0;-9.0;0.0
2015;1;6;EV;LFT;IAH;-8.0;-7.0;0.0
2015;1;6;MQ;RST;ORD;49.0;43.0;0.0
2015;1;6;MQ;DRO;DFW;0.0;-4.0;0.0
2015;1;6;MQ;DFW;AMA;47.0;46.0;0.0
2015;1;6;MQ;ORD;BUF;67.0;64.0;0.0
2015;1;6;OO;BMI;MSP;0.0;19.0;0.0
2015;1;6;MQ;ORD;SGF;20.0;15.0;0.0
2015;1;6;UA;ATL;EWR;152.0;154.0;0.0
2015;1;6;DL;PHL;DTW;25.0;24.0;0.0
2015;1;6;DL;CHA;ATL;-7.0;-15.0;0.0
2015;1;6;EV;AEX;IAH;-6.0;-17.0;0.0
2015;1;6;OO;BOI;DEN;0.0;-18.0;0.0
2015;1;6;B6;LGB;SFO;-1.0;-18.0;0.0
2015;1;6;DL;CLT;DTW;-4.0;-11.0;0.0
2015;1;6;EV;IAD;LGA;147.0;133.0;0.0
2015;1;6;EV;IAD;PVD;214.0;227.0;0.0
2015;1;6;F9;DEN;SEA;18.0;10.0;0.0
2015;1;6;OO;BIS;MSP;5.0;4.0;0.0
2015;1;6;OO;FAR;DEN;-6.0;-13.0;0.0
2015;1;6;UA;BDL;ORD;79.0;89.0;0.0
2015;1;6;AA;MCI;DFW;-7.0;-7.0;0.0
2015;1;6;AA;TPA;ORD;18.0;17.0;0.0
2015;1;6;DL;MEM;ATL;4.0;-12.0;0.0
2015;1;6;OO;SLC;EKO;-4.0;-4.0;0.0
2015;1;6;UA;ORD;SAN;37.0;16.0;0.0
2015;1;6;DL;OMA;MSP;-4.0;-8.0;0.0
2015;1;6;MQ;TUL;ORD;38.0;45.0;0.0
2015;1;6;MQ;GRK;DFW;-4.0;-16.0;0.0
2015;1;6;OO;SAN;LAX;-3.0;3.0;0.0
2015;1;6;OO;BNA;CVG;3.0;-8.0;0.0
2015;1;6;UA;EWR;IAH;5.0;8.0;0.0
2015;1;6;UA;EWR;LAS;50.0;56.0;0.0
2015;1;6;US;SLC;PHX;-7.0;-16.0;0.0
2015;1;6;US;PHL;BOS;163.0;193.0;0.0
2015;1;6;US;BWI;CLT;32.0;26.0;0.0
2015;1;6;US;RSW;CLT;-2.0;-4.0;0.0
2015;1;6;US;TPA;CLT;-8.0;0.0;0.0
2015;1;6;VX;MCO;LAX;19.0;-6.0;0.0
2015;1;6;VX;SAN;SFO;-7.0;-14.0;0.0
2015;1;6;WN;FLL;MDW;54.0;104.0;0.0
2015;1;6;WN;MCI;MSP;-2.0;2.0;0.0
2015;1;6;WN;MDW;LGA;142.0;134.0;0.0
2015;1;6;WN;MHT;BWI;1.0;-2.0;0.0
2015;1;6;WN;ATL;BOS;125.0;112.0;0.0
2015;1;6;WN;BNA;HOU;26.0;22.0;0.0
